DISTRICT,YEAR,AVG_TEMP,HUMIDITY,ELEVATION,FLOODS,MONTH,RAINFALL_MM
Medak,2009,20.05,60.58,140.77,0,7,243.494
Kalaburagi,1990,20.53,57.71,362.22,0,7,315.387
Nagpur,2019,31.2,65.22,251.47,0,7,252.733
Jhansi,2010,27.5,36.16,334.74,0,7,173.009
Nalanda,2009,25.2,80.82,553.48,0,7,211.137
Mangaluru,1995,27.22,84.78,16.01,1,7,750.833
Amravati,2011,31.06,81.03,34.51,1,7,451.728
Noida,2007,33.92,53.14,123.03,0,7,59.667
Bhagalpur,1997,25.55,80.27,64.83,0,7,550.176
Pune,2021,20.23,53.93,362.05,1,7,428.984
Agra,2022,27.48,59.77,267.56,0,7,296.428
Surat,2005,31.7,77.89,85.22,1,7,556.092
Nalanda,2001,32.76,36.01,202.77,0,7,163.801
Jaipur,2023,36.64,41.05,138.96,0,7,104.301
Siliguri,2003,19.49,76.7,1527.78,1,7,587.638
Solapur,2022,31.14,48.55,176.15,0,7,107.712
Durgapur,2012,19.83,86.28,932.77,0,7,438.277
Khammam,1991,29.05,56.91,287.2,0,7,290.044
Bharatpur,2010,25.86,76.47,56.73,0,7,764.365
Lucknow,1991,26.78,47.43,478.05,0,7,250.948
Mahbubnagar,2016,24.94,78.54,1356.91,0,7,488.178
Nadia,1998,23.08,74.58,393.15,1,7,237.285
Nagpur,1990,17.95,56.09,154.7,1,7,296.774
Pune,2000,28.1,54.37,296.48,0,7,430.479
Thane,1992,34.72,84.33,45.78,1,7,811.369
Muzaffarpur,2012,23.28,49.36,384.05,0,7,230.187
Nagpur,2015,31.11,76.2,270.95,0,7,261.453
Muzaffarpur,1993,28.04,79.62,93.13,0,7,580.461
Vadodara,2007,25.05,81.88,69.35,0,7,555.409
Jorhat,1995,28.75,60.38,388.58,1,7,291.301
Kalaburagi,2024,20.31,34.95,153.38,1,7,164.326
Noida,2011,24.56,74.47,712.96,1,7,403.395
Siliguri,2004,28.33,78.09,34.25,1,7,651.303
Nizamabad,2011,19.17,63.9,301.26,0,7,305.717
Ajmer,2001,33.56,85.71,85.73,0,7,540.654
Dibrugarh,2007,30.57,82.47,27.17,1,7,492.505
Anand,2024,27.26,53.34,56.85,1,7,370.416
Mangaluru,2019,30.66,88.24,93.01,0,7,632.513
Bhavnagar,2013,20.62,80.23,36.17,1,7,579.913
Jalpaiguri,2019,26.13,86.4,48.1,1,7,474.969
Hubballi,2003,36.04,68.82,451.14,0,7,224.971
Udaipur,1995,26.52,50.04,475.68,0,7,234.938
Bharatpur,1992,26.08,85.3,22.62,1,7,711.894
Gorakhpur,2005,28.51,84.34,58.05,1,7,463.959
Dibrugarh,1996,24.7,80.39,91.8,1,7,790.512
Suryapet,2003,32.73,77.77,51.27,1,7,485.202
Meerut,1998,18.66,81.52,1442.84,0,7,372.17
Churu,2004,19.69,69.93,324.83,1,7,243.848
Kanpur,2010,26.68,55.91,465.23,0,7,253.777
Bhagalpur,2024,29.99,66.06,499.71,0,7,283.967
Tiruchirappalli,1991,22.09,72.31,1693.87,1,7,612.168
Erode,2016,24.41,39.51,247.41,0,7,193.335
Jhansi,1991,17.15,78.46,843.27,0,7,368.371
Nalanda,2024,13.62,81.31,1110.02,1,7,383.595
Kolkata,2007,30.14,82.59,59.98,1,7,678.247
Vellore,2003,27.88,58.62,301.69,0,7,255.603
Hubballi,2009,21.7,65.83,1294.45,0,7,523.007
Malda,2007,24.26,56.9,385.01,1,7,208.652
Tinsukia,1999,22.29,81.86,58.5,0,7,544.755
Jhansi,2014,25.6,90.77,116.03,0,7,643.948
Jaipur,1991,34.44,35.28,118.69,1,7,58.323
Amravati,2014,27.49,58.84,355.07,0,7,201.439
Bareilly,2022,23.08,43.38,200.97,0,7,110.482
Mumbai,2020,27.18,68.8,0.0,0,7,712.014
Solapur,2003,28.26,54.1,205.64,1,7,178.094
Bareilly,1990,19.7,65.45,434.48,1,7,419.393
Jorhat,2005,20.33,55.98,425.36,1,7,363.959
Delhi,1992,24.06,75.03,111.42,1,7,250.79
Lucknow,2024,23.08,66.56,93.72,1,7,301.098
Solapur,1995,28.1,80.87,43.85,1,7,499.768
Khammam,2014,28.84,89.75,39.58,0,7,647.916
Khammam,2002,27.38,59.1,160.22,1,7,119.463
Karimnagar,2023,28.58,51.97,136.72,0,7,299.877
Aurangabad,1997,32.54,41.73,434.35,0,7,228.942
Kolkata,2010,37.35,68.39,44.77,1,7,587.296
Thanjavur,2023,26.27,36.2,297.25,0,7,179.062
Kolhapur,1993,28.22,77.16,20.47,1,7,592.444
Jodhpur,2014,22.75,60.47,136.07,0,7,136.608
Udaipur,2004,28.09,57.02,112.64,0,7,149.785
Bengaluru,1993,31.12,69.19,296.19,0,7,224.76
Nizamabad,2001,16.92,54.97,198.52,1,7,239.085
Karimnagar,2021,24.33,58.11,461.71,0,7,351.919
Jalpaiguri,2021,25.86,55.92,0.0,1,7,262.427
Madurai,2017,23.31,91.02,100.67,1,7,656.537
Dibrugarh,2002,29.13,76.87,40.95,1,7,584.421
Bareilly,2020,20.76,68.65,690.22,0,7,437.3
Adilabad,2003,27.55,50.65,384.22,0,7,77.867
Kutch,2009,21.95,67.3,959.81,0,7,604.719
Siliguri,2007,25.51,82.79,41.08,0,7,670.837
Allahabad,2018,27.82,62.89,207.41,0,7,226.352
Ahmedabad,1995,30.02,37.59,173.57,0,7,133.887
Khammam,2021,28.7,78.28,64.6,0,7,555.649
Tinsukia,2018,27.27,75.77,65.55,1,7,839.377
Kutch,1991,15.96,83.11,523.8,1,7,458.218
Durgapur,2012,20.41,58.52,124.53,0,7,268.076
Bharatpur,2008,25.69,78.93,80.84,1,7,494.534
Nashik,2020,26.36,84.05,34.17,1,7,715.702
Mumbai,1994,28.82,83.38,48.26,1,7,663.735
Aurangabad,2008,29.87,47.34,212.16,0,7,137.269
Noida,2023,26.63,85.22,94.03,1,7,713.363
Mangaluru,1999,22.0,79.22,89.69,0,7,547.031
Tirunelveli,2014,23.22,51.08,351.26,0,7,163.92
Amravati,1991,21.36,61.48,198.76,0,7,310.506
Sikar,2000,33.24,79.82,119.44,1,7,662.628
Hubballi,2020,28.22,87.18,71.02,1,7,817.347
Noida,2004,32.26,57.36,505.06,0,7,178.91
Howrah,1998,20.23,87.72,904.65,0,7,365.619
Alwar,2012,33.46,47.85,126.56,0,7,249.7
Patna,2008,27.26,57.64,376.34,0,7,344.336
Jorhat,1998,21.06,72.48,1006.7,0,7,472.463
Jamnagar,2024,37.79,41.79,365.19,0,7,136.944
Gaya,2010,17.87,84.1,959.46,0,7,446.868
Jamnagar,1998,23.34,55.36,233.1,0,7,219.81
Nagpur,2017,26.5,69.92,492.51,1,7,290.808
Rajkot,1996,41.67,44.15,158.16,0,7,70.875
Madurai,2005,24.49,59.02,258.67,0,7,165.738
Hubballi,2005,20.93,64.29,382.22,0,7,522.121
Darjeeling,2022,22.71,85.04,1451.04,0,7,321.699
Vellore,1993,24.8,87.27,928.95,1,7,445.582
Mahbubnagar,1993,29.59,47.5,123.35,0,7,203.598
Mysuru,2006,24.47,87.93,1463.46,0,7,393.241
Warangal,2018,22.29,63.45,893.5,0,7,478.876
Jaipur,2024,30.45,43.32,381.81,0,7,159.054
Katihar,1996,24.77,79.49,88.3,1,7,772.315
Allahabad,2016,23.93,56.98,118.94,0,7,153.134
Thanjavur,2017,24.55,70.89,408.39,0,7,207.391
Tezpur,2011,28.87,83.74,81.53,1,7,1033.936
Howrah,2003,29.58,71.5,0.0,1,7,718.433
Malda,1996,25.75,86.78,896.53,0,7,393.792
Dibrugarh,2011,17.7,76.74,219.44,1,7,209.347
Arrah,1994,25.8,66.79,463.06,1,7,275.782
Thane,1991,33.73,78.25,22.94,1,7,539.105
Thanjavur,2016,20.49,62.2,339.73,1,7,208.77
Thanjavur,2010,23.18,57.16,590.22,0,7,268.242
Siliguri,2004,29.4,84.89,0.0,1,7,530.01
Agra,2010,22.61,60.66,1038.21,0,7,422.298
Dindigul,1999,15.85,78.2,1051.69,0,7,468.027
Dibrugarh,2012,24.64,84.24,9.62,0,7,496.328
Bikaner,1994,32.31,42.55,32.51,0,7,135.08
Surat,1990,15.82,79.42,1346.82,0,7,312.111
Jhansi,2002,30.61,42.43,291.53,1,7,265.686
Dibrugarh,2010,31.07,75.23,55.87,0,7,450.523
Junagadh,2015,25.99,63.97,278.12,1,7,239.752
Mumbai,2010,26.62,82.26,87.35,0,7,720.993
Tirunelveli,2007,24.5,77.1,122.1,0,7,881.694
Dibrugarh,2021,28.36,48.05,311.45,0,7,128.996
Alwar,2006,31.09,79.72,0.0,1,7,596.009
Nashik,2024,22.85,70.81,48.91,0,7,609.678
Barpeta,2000,26.66,42.68,341.32,0,7,120.053
Udaipur,2010,31.16,52.24,157.1,1,7,217.312
Tirunelveli,2015,22.13,85.61,1568.21,0,7,542.554
Amravati,1993,30.01,78.8,39.89,1,7,595.284
Dibrugarh,2023,25.65,81.93,12.43,0,7,396.455
Adilabad,2007,25.59,61.72,408.14,0,7,254.157
Junagadh,2024,26.62,82.67,63.73,1,7,728.106
Patna,2018,27.07,53.52,209.82,1,7,221.942
Siliguri,2018,29.74,79.64,89.02,0,7,432.037
Tiruchirappalli,2010,25.31,65.44,21.78,0,7,223.543
Sikar,2002,30.46,49.03,305.2,1,7,132.045
Katihar,2006,26.0,66.07,218.02,0,7,104.499
Warangal,1998,15.28,81.38,1703.49,0,7,466.733
Jamnagar,1990,23.88,76.28,1327.03,1,7,406.574
Bareilly,1991,30.14,62.97,248.17,0,7,124.348
Gaya,2018,14.6,70.47,613.56,1,7,667.861
Dibrugarh,2022,34.32,84.3,1.4,1,7,511.866
Begusarai,1999,29.23,74.6,47.67,1,7,527.096
Gaya,2010,21.64,79.95,1022.28,0,7,413.051
Bengaluru,2017,23.99,61.32,457.92,0,7,256.847
Medak,2000,28.37,76.42,28.35,1,7,681.154
Pune,2023,28.19,53.27,354.66,0,7,190.498
Nashik,1997,37.29,47.15,164.37,1,7,113.863
Purnia,2011,24.71,78.76,94.96,0,7,509.604
Lucknow,1997,30.49,55.71,280.76,1,7,183.497
Katihar,2004,24.32,64.2,190.32,0,7,229.151
Pune,2006,31.68,43.23,120.05,1,7,280.194
Pune,2012,20.19,60.92,232.09,0,7,199.257
Surat,2013,25.69,56.26,264.97,0,7,211.992
Muzaffarpur,2008,21.79,73.86,44.06,1,7,496.931
Gorakhpur,1994,26.02,78.31,62.78,0,7,676.632
Jamnagar,2021,18.57,64.5,866.98,1,7,452.188
Junagadh,1990,31.74,56.82,116.82,1,7,152.242
Mumbai,2012,23.29,83.6,37.39,1,7,864.489
Chitradurga,1997,36.63,53.28,178.15,0,7,27.559
Pune,2002,33.32,65.11,215.03,1,7,298.73
Bhagalpur,1997,26.62,38.59,58.44,0,7,173.589
Siliguri,2012,16.04,65.58,392.17,0,7,397.141
Noida,1990,15.74,82.15,217.6,0,7,566.764
Warangal,2013,20.29,90.78,1067.81,1,7,614.786
Barpeta,2024,22.83,63.75,367.68,0,7,337.295
Warangal,2013,23.83,86.12,663.73,1,7,544.75
Sivasagar,2006,28.64,36.86,248.53,1,7,119.308
Darbhanga,1994,27.81,53.76,242.33,0,7,352.698
Bikaner,2009,29.77,51.7,185.33,0,7,142.686
Purnia,2010,27.84,37.0,69.56,0,7,139.504
Shivamogga,2020,22.96,43.84,487.02,0,7,316.482
Rangareddy,2000,24.55,83.75,97.85,0,7,648.524
Tiruchirappalli,2004,26.87,76.41,59.7,1,7,667.053
Goalpara,2008,26.27,40.63,186.04,0,7,243.5
Gandhinagar,1996,26.92,71.61,314.24,0,7,224.473
Barpeta,2017,30.13,50.05,122.46,0,7,80.484
Allahabad,1994,27.41,83.49,9.84,1,7,541.89
Delhi,1994,22.5,52.59,270.35,0,7,105.579
Belagavi,2019,34.65,54.7,100.39,0,7,78.63
Junagadh,2021,23.4,82.52,24.49,1,7,680.669
Jodhpur,1997,32.02,30.12,0.0,0,7,96.05
Katihar,1999,34.94,34.14,306.35,0,7,88.088
Barpeta,2021,34.79,55.07,350.76,1,7,171.062
Churu,2017,22.4,79.59,1294.42,0,7,529.232
Vadodara,2006,20.22,73.95,1324.62,1,7,552.405
Nashik,2020,26.39,28.16,66.09,1,7,129.089
Raichur,1997,15.81,68.28,895.52,0,7,401.418
Katihar,2014,26.14,56.95,409.16,1,7,178.756
Mahbubnagar,1998,27.28,37.45,102.57,0,7,115.588
Chitradurga,1991,18.46,66.62,836.94,1,7,505.283
Noida,2004,28.77,63.33,54.87,1,7,361.377
Nagaon,1992,25.28,74.68,254.63,1,7,356.414
Chitradurga,1993,17.75,80.13,927.13,1,7,494.782
Raichur,2003,36.96,77.63,65.07,1,7,690.043
Jamnagar,2014,28.65,44.34,33.91,0,7,171.426
Jaipur,1999,33.12,51.15,32.57,1,7,99.978
Gaya,2010,28.78,54.03,484.7,0,7,295.296
Karimnagar,2001,26.75,81.07,82.19,1,7,465.379
Suryapet,2016,23.24,56.44,203.29,0,7,220.083
Medak,1991,23.1,78.11,95.8,1,7,420.772
Kanpur,2002,20.73,62.3,1066.51,0,7,592.064
Mumbai,2021,28.11,80.22,84.12,0,7,592.499
Delhi,2020,25.15,49.09,170.96,0,7,105.864
Surat,2005,35.07,53.43,231.21,0,7,103.048
Arrah,2021,29.87,71.29,39.77,1,7,845.597
Jhansi,2021,28.06,84.77,100.12,0,7,681.27
Nadia,2023,28.52,52.27,183.7,0,7,94.221
Madurai,2000,29.14,59.72,191.39,0,7,185.981
Hyderabad,1999,21.27,56.36,57.71,1,7,223.709
Rajkot,2004,27.58,45.69,187.85,0,7,186.575
Howrah,2006,28.89,49.75,561.25,0,7,194.021
Kutch,2007,25.35,59.38,503.15,0,7,213.769
Kolhapur,1998,34.57,56.84,272.6,1,7,293.691
Belagavi,2014,27.6,46.52,190.82,0,7,135.034
Noida,2003,19.74,74.66,501.83,1,7,441.437
Nalanda,2014,27.92,68.12,352.29,0,7,212.338
Pune,2011,28.49,57.96,348.82,0,7,136.879
Mumbai,2019,27.24,86.37,65.85,0,7,786.57
Jalpaiguri,2009,23.18,35.33,61.53,1,7,263.247
Bengaluru,2010,24.82,72.93,473.99,0,7,270.325
Goalpara,2021,31.73,31.21,177.04,0,7,135.164
Adilabad,2010,27.21,84.11,86.87,1,7,670.364
Warangal,2024,35.73,66.76,330.58,0,7,203.814
Amravati,2021,24.85,49.27,514.39,0,7,352.521
Kutch,2019,28.75,86.12,69.47,1,7,566.022
Chitradurga,2001,28.12,74.07,24.86,0,7,711.919
Jalpaiguri,2007,29.16,31.8,282.04,0,7,128.631
Churu,2010,33.51,40.52,301.74,0,7,143.084
Nashik,2002,25.95,41.0,221.02,0,7,90.074
Raichur,2010,39.47,38.94,171.89,1,7,127.121
Tiruchirappalli,1997,23.29,60.7,438.57,1,7,241.458
Muzaffarpur,1996,31.9,48.7,315.35,0,7,62.255
Karimnagar,2012,26.85,59.2,103.23,0,7,112.542
Tiruchirappalli,2021,19.94,65.69,1053.95,0,7,365.65
Bikaner,2000,35.28,36.47,180.33,0,7,111.5
Udaipur,2011,37.78,66.08,389.59,0,7,221.093
Mahbubnagar,2011,25.66,74.75,28.56,1,7,717.26
Rangareddy,2014,22.96,49.87,383.29,1,7,301.164
Agra,2011,28.17,44.48,403.9,0,7,233.939
Kutch,2017,27.86,84.85,51.86,0,7,635.681
Jhansi,2018,26.51,84.8,91.44,1,7,803.409
Kutch,2002,28.87,48.97,190.53,0,7,75.355
Salem,2007,28.0,57.87,77.7,0,7,138.607
Vadodara,1991,21.52,52.77,520.28,0,7,349.245
Kalaburagi,2018,28.82,74.23,36.6,0,7,791.526
Kanpur,2010,28.16,81.38,52.84,1,7,715.372
Tezpur,2004,28.19,49.73,184.39,0,7,118.609
Muzaffarpur,2016,18.39,61.9,158.3,1,7,272.874
Khammam,2020,24.67,56.91,162.49,0,7,218.751
Churu,2004,33.84,70.28,68.89,0,7,273.381
Guwahati,2012,24.67,59.56,377.84,0,7,188.964
Kolkata,2013,27.09,81.27,71.59,1,7,629.513
Anand,2002,24.07,59.71,337.27,0,7,348.908
Karimnagar,2011,32.48,40.08,260.96,0,7,126.299
Sivasagar,2022,30.3,49.37,280.34,1,7,328.044
Karimnagar,1992,18.03,78.37,1080.72,1,7,416.767
Mangaluru,2008,23.49,69.18,49.16,1,7,677.88
Chennai,2012,26.98,76.83,47.84,1,7,970.233
Jalpaiguri,2018,23.9,55.0,137.46,1,7,222.376
Raichur,2019,19.37,65.29,1526.75,1,7,439.377
Solapur,2014,23.58,72.66,884.25,0,7,479.66
Kolhapur,1997,24.93,82.23,36.1,1,7,923.12
Nagaon,2005,27.69,61.28,215.68,0,7,140.181
Shivamogga,1997,27.71,54.25,242.25,1,7,206.111
Karimnagar,1990,32.02,51.18,162.53,1,7,202.129
Jalpaiguri,1994,28.78,62.64,329.42,0,7,287.905
Kota,1992,22.44,33.55,31.66,0,7,153.345
Katihar,1990,32.42,37.24,113.96,0,7,166.374
Allahabad,1993,27.97,72.94,94.62,0,7,684.309
Coimbatore,2024,17.93,72.21,1567.31,0,7,491.225
Dindigul,2021,24.96,69.65,895.67,1,7,501.769
Rangareddy,2023,22.68,73.17,1998.07,1,7,467.351
Patna,2014,22.76,79.34,405.13,1,7,402.856
Muzaffarpur,1999,24.09,43.64,520.8,1,7,257.671
Solapur,2010,30.32,41.03,313.7,0,7,215.603
Tirunelveli,2016,19.91,86.96,899.84,0,7,456.04
Tirunelveli,2016,24.11,82.63,78.58,1,7,557.022
Gandhinagar,1991,33.27,84.88,83.53,1,7,514.437
Chennai,2002,27.26,78.28,41.84,1,7,693.651
Dindigul,1998,26.12,66.89,366.09,1,7,263.196
Junagadh,2011,27.84,58.74,0.0,0,7,179.252
Thanjavur,2015,22.66,68.67,202.49,0,7,323.027
Silchar,2001,31.19,70.17,514.14,1,7,215.68
Junagadh,2006,22.29,69.24,219.77,0,7,320.644
Goalpara,2003,20.72,69.76,978.75,1,7,467.034
Guwahati,2003,18.42,75.74,950.65,1,7,450.766
Jalpaiguri,2023,34.26,35.41,90.52,1,7,161.62
Chitradurga,2009,32.27,50.53,191.14,1,7,167.171
Nagpur,2000,25.29,63.39,268.72,0,7,125.64
Khammam,2005,19.8,44.07,162.61,0,7,286.91
Silchar,2020,29.13,82.3,45.67,1,7,616.062
Murshidabad,1995,28.44,82.18,14.7,1,7,724.473
Shivamogga,2008,19.83,65.68,292.66,1,7,235.381
Siliguri,1993,30.82,45.46,192.62,0,7,74.881
Surat,1993,28.63,65.65,595.91,1,7,230.766
Dindigul,2009,26.26,63.14,179.98,0,7,196.448
Vadodara,1999,24.01,51.09,421.72,1,7,259.253
Asansol,2013,31.49,66.31,83.18,0,7,190.426
Thane,2024,33.48,75.24,123.88,0,7,538.092
Kutch,2015,16.66,66.45,1158.55,0,7,544.047
Adilabad,2010,31.09,81.06,57.18,1,7,735.347
Tiruchirappalli,2010,31.71,20.0,261.24,0,7,144.188
Vadodara,1999,23.56,53.32,309.69,0,7,211.912
Asansol,1993,27.36,78.43,37.59,0,7,599.5
Bhagalpur,2009,29.33,58.25,106.29,1,7,158.994
Bhavnagar,2006,31.15,78.92,56.08,1,7,532.283
Kutch,1996,28.22,64.26,325.35,1,7,140.513
Nalanda,1993,22.68,30.11,13.31,0,7,80.778
Junagadh,2018,19.36,78.77,1885.47,0,7,481.747
Jorhat,2003,22.81,80.19,655.26,0,7,338.977
Meerut,1992,30.75,50.8,346.37,0,7,392.637
Warangal,2013,28.35,44.1,127.63,0,7,134.92
Gorakhpur,2005,27.91,58.95,291.31,1,7,165.5
Karimnagar,1993,23.62,83.7,1130.91,0,7,372.687
Nagaon,2013,32.61,30.58,182.22,0,7,80.726
Kalaburagi,2023,38.26,63.79,217.84,0,7,92.328
Salem,2019,35.57,26.0,211.0,0,7,126.408
Bhavnagar,2007,24.28,64.24,384.49,0,7,186.083
Muzaffarpur,2008,29.6,36.26,249.54,0,7,157.894
Begusarai,2020,25.09,78.82,132.86,0,7,549.019
Nagaon,2008,25.31,38.39,166.58,0,7,147.339
Asansol,2008,19.8,85.77,1535.45,0,7,387.606
Tiruchirappalli,2011,33.61,61.01,426.71,0,7,299.153
Warangal,2013,34.12,55.81,132.7,0,7,303.854
Durgapur,2001,27.18,48.79,244.24,1,7,251.875
Allahabad,2019,15.0,78.1,908.71,0,7,348.29
Madurai,2020,24.57,64.5,263.32,1,7,228.35
Tezpur,2008,28.89,56.37,275.8,0,7,255.442
Tirunelveli,2019,22.83,60.29,223.47,0,7,149.551
Pune,2022,35.38,62.83,154.73,0,7,212.244
Noida,2007,29.06,51.41,412.69,1,7,171.369
Shivamogga,2017,31.32,50.02,327.34,1,7,253.982
Karimnagar,2000,27.64,77.7,43.52,1,7,757.738
Amravati,2022,28.93,83.05,72.55,1,7,636.271
Darjeeling,2006,19.99,74.15,376.34,1,7,590.767
Jalpaiguri,1995,26.31,70.62,66.41,1,7,707.596
Medak,1993,24.4,75.92,80.37,0,7,282.074
Vadodara,2009,30.1,84.23,60.87,0,7,461.31
Howrah,2016,27.37,71.26,24.11,1,7,752.901
Erode,2004,28.24,38.43,270.08,0,7,128.524
Kutch,1995,32.46,60.73,465.75,0,7,146.806
Nadia,2003,32.12,64.56,323.1,0,7,247.431
Salem,2000,36.86,30.58,50.57,0,7,119.551
Tiruchirappalli,1998,25.02,70.21,30.48,1,7,750.473
Mysuru,2015,17.67,60.9,1137.28,0,7,434.902
Nalanda,2005,23.89,71.08,1507.25,0,7,420.854
Kolhapur,1994,18.52,80.35,553.41,1,7,427.227
Arrah,1999,25.05,44.65,580.97,1,7,266.676
Mahbubnagar,1992,20.61,65.7,394.93,0,7,201.631
Malda,2002,28.87,51.21,298.39,1,7,227.334
Raichur,2019,25.88,41.42,429.57,0,7,168.999
Tinsukia,1995,23.19,72.21,493.34,0,7,552.192
Solapur,2006,30.41,89.87,22.59,1,7,660.113
Belagavi,2008,31.16,86.72,8.76,0,7,510.702
Mangaluru,2024,31.19,77.5,117.24,0,7,651.12
Kota,2015,28.45,47.07,201.32,0,7,145.634
Gorakhpur,1994,27.96,77.09,55.49,1,7,596.661
Hubballi,2018,26.82,40.31,469.87,0,7,262.731
Surat,2009,26.43,53.91,86.32,1,7,281.623
Gandhinagar,2010,30.06,83.19,25.59,0,7,521.098
Tezpur,1999,28.15,33.23,235.36,0,7,155.909
Warangal,1994,27.26,70.71,552.99,0,7,121.952
Gorakhpur,1995,26.27,85.57,76.62,1,7,733.89
Jorhat,2015,20.76,71.39,1142.49,0,7,474.004
Allahabad,1993,29.1,80.56,57.75,1,7,614.986
Patna,2024,21.29,73.02,468.89,0,7,258.654
Salem,1990,21.06,77.9,614.15,0,7,384.534
Begusarai,2013,24.1,86.67,1119.67,1,7,493.479
Jorhat,1995,31.2,71.23,64.09,1,7,758.723
Dibrugarh,2020,24.46,77.09,42.09,0,7,494.612
Coimbatore,2009,20.94,56.72,280.23,1,7,303.611
Begusarai,2013,29.58,86.22,1.69,1,7,850.519
Begusarai,2014,28.46,80.0,33.49,1,7,747.094
Allahabad,2010,25.39,52.62,0.0,0,7,214.262
Murshidabad,2019,16.04,58.89,400.89,0,7,345.884
Gaya,2013,21.89,65.2,318.61,0,7,277.64
Howrah,2019,23.87,72.48,946.33,0,7,562.492
Barpeta,2011,27.68,68.38,338.81,1,7,260.894
Hubballi,2017,33.96,80.58,59.04,1,7,755.338
Muzaffarpur,1996,30.6,78.49,39.67,1,7,571.416
Nalanda,2024,31.32,56.79,60.47,1,7,152.159
Junagadh,2017,19.73,74.39,374.71,0,7,294.969
Solapur,2003,31.34,56.69,100.96,1,7,111.251
Bhagalpur,1999,25.64,51.94,352.54,0,7,259.636
Nalanda,2005,16.62,84.53,1524.09,0,7,483.958
Aurangabad,2005,31.19,70.02,565.88,1,7,185.087
Sivasagar,2020,26.25,48.55,357.03,0,7,205.905
Thane,2014,29.25,78.33,40.72,0,7,492.859
Jamnagar,2002,22.69,72.45,228.93,0,7,200.534
Rajkot,1995,31.45,54.55,233.89,0,7,143.779
Durgapur,1998,25.35,54.75,8.61,1,7,338.132
Kutch,2009,34.85,74.56,25.86,0,7,547.837
Darbhanga,2007,23.79,73.0,185.67,0,7,271.082
Suryapet,2010,17.91,79.5,1164.25,0,7,481.721
Gaya,1993,31.02,45.36,194.43,0,7,49.226
Belagavi,2022,25.09,51.98,323.12,0,7,173.086
Mysuru,2016,20.72,80.76,950.61,1,7,515.119
Dindigul,1996,32.57,49.64,267.05,1,7,304.075
Chitradurga,1995,25.07,75.48,59.16,0,7,715.548
Shivamogga,2004,20.34,78.21,1279.05,1,7,448.434
Jorhat,2007,23.5,69.9,460.18,0,7,143.31
Chitradurga,2021,27.33,46.43,197.31,0,7,85.217
Surat,2000,25.45,56.38,457.83,0,7,218.212
Begusarai,2009,26.04,68.87,538.54,1,7,264.558
Darbhanga,2013,25.34,65.76,756.64,1,7,422.963
Noida,2004,27.91,35.49,279.17,0,7,193.57
Noida,1996,25.01,70.87,214.61,1,7,344.585
Dibrugarh,2010,18.56,48.18,484.23,1,7,349.4
Madurai,2015,31.82,27.16,218.82,0,7,89.555
Amravati,2003,28.37,75.06,38.21,1,7,706.901
Bengaluru,2010,28.38,70.88,163.79,0,7,202.06
Mumbai,2007,28.72,84.47,32.82,1,7,639.179
Begusarai,1994,22.75,30.36,184.44,0,7,98.049
Mumbai,1992,33.21,75.9,83.72,1,7,857.474
Nizamabad,2012,28.91,72.56,41.09,0,7,577.733
Jamnagar,2015,21.11,80.09,819.76,0,7,346.995
Jalpaiguri,2013,25.28,65.21,1709.79,1,7,464.121
Jhansi,2008,24.05,64.51,239.7,0,7,238.733
Mumbai,2014,23.85,78.97,15.3,1,7,484.585
Belagavi,2010,25.65,45.94,63.13,0,7,118.596
Guwahati,2001,27.9,71.61,27.9,1,7,596.875
Silchar,2022,27.66,84.46,49.91,1,7,577.365
Jorhat,1993,32.5,75.46,304.08,0,7,309.399
Goalpara,1996,27.56,74.8,207.2,1,7,319.269
Coimbatore,2011,15.64,75.51,381.79,0,7,435.361
Vadodara,2022,25.96,69.76,23.42,1,7,711.133
Nagaon,2006,26.21,78.19,10.36,1,7,767.378
Kota,2013,28.94,47.68,0.0,0,7,56.084
Erode,2023,25.9,80.67,0.0,0,7,553.774
Belagavi,2017,24.35,72.27,58.89,1,7,553.562
Patna,2011,26.6,67.11,254.17,0,7,309.095
Allahabad,2006,24.17,67.71,388.18,0,7,176.412
Arrah,2023,16.22,81.19,731.79,1,7,371.291
Vellore,1995,36.42,37.83,139.32,0,7,136.002
Bharatpur,1995,29.74,30.51,114.08,0,7,86.751
Surat,2023,33.97,77.56,23.27,1,7,479.281
Goalpara,1990,30.51,71.79,186.25,0,7,429.394
Durgapur,1999,26.62,75.16,101.93,1,7,674.477
Rajkot,2010,37.38,36.32,188.93,0,7,124.792
Dibrugarh,1994,30.42,49.39,181.1,0,7,245.675
Goalpara,1991,23.69,55.8,444.08,0,7,320.561
Kota,2011,28.74,49.15,197.44,0,7,163.11
Belagavi,1991,28.9,83.39,82.43,1,7,634.163
Noida,1999,27.35,73.69,64.92,1,7,732.086
Noida,2023,34.13,55.12,213.72,0,7,78.428
Jalpaiguri,2005,27.57,71.53,344.92,0,7,144.646
Meerut,2011,30.2,57.14,356.79,0,7,227.525
Medak,2001,29.9,73.07,11.79,1,7,558.717
Anand,2013,25.96,86.28,53.55,0,7,731.33
Karimnagar,1999,23.54,48.75,228.12,0,7,139.999
Rajkot,2024,27.08,64.04,240.91,0,7,101.275
Madurai,2021,34.34,72.8,35.35,1,7,661.032
Akola,1996,29.92,62.91,480.98,0,7,224.097
Goalpara,2010,28.36,87.34,56.78,1,7,851.036
